code,org_id,pinyin,zwjc,category,latest_announcement_url
002249,9900004896,dydj,大洋电机,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002249&orgId=9900004896#latestAnnouncement
002250,9900004895,lhkj,联化科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002250&orgId=9900004895#latestAnnouncement
002251,9900004894,stbg,*ST步高,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002251&orgId=9900004894#latestAnnouncement
002252,9900004910,shls,上海莱士,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002252&orgId=9900004910#latestAnnouncement
002253,9900004911,cdzs,川大智胜,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002253&orgId=9900004911#latestAnnouncement
002254,9900004933,thxc,泰和新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002254&orgId=9900004933#latestAnnouncement
002255,9900004932,hlzg,海陆重工,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002255&orgId=9900004932#latestAnnouncement
002256,9900004931,zxgf,兆新股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002256&orgId=9900004931#latestAnnouncement
002258,9900004975,lehx,利尔化学,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002258&orgId=9900004975#latestAnnouncement
002259,9900004996,stsd,ST升达,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002259&orgId=9900004996#latestAnnouncement
002260,9900027036,zxjttxba,中信建投添鑫宝A,开放式基金,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002260&orgId=9900027036#latestAnnouncement
002261,9900005034,twxx,拓维信息,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002261&orgId=9900005034#latestAnnouncement
002262,9900005035,ehyy,恩华药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002262&orgId=9900005035#latestAnnouncement
002263,9900005061,ddn,大东南,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002263&orgId=9900005061#latestAnnouncement
002264,9900005062,xhd,新华都,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002264&orgId=9900005062#latestAnnouncement
002265,9900005074,jsgy,建设工业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002265&orgId=9900005074#latestAnnouncement
002266,9900005075,zfkg,浙富控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002266&orgId=9900005075#latestAnnouncement
002267,9900005096,strq,陕天然气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002267&orgId=9900005096#latestAnnouncement
002268,9900005097,dkwa,电科网安,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002268&orgId=9900005097#latestAnnouncement
002269,9900005143,mbfs,美邦服饰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002269&orgId=9900005143#latestAnnouncement
002270,9900005198,hmzb,华明装备,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002270&orgId=9900005198#latestAnnouncement
002271,9900005238,dfyh,东方雨虹,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002271&orgId=9900005238#latestAnnouncement
002272,9900005281,crgf,川润股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002272&orgId=9900005281#latestAnnouncement
002273,9900005282,sjgd,水晶光电,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002273&orgId=9900005282#latestAnnouncement
002274,9900005320,hchg,华昌化工,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002274&orgId=9900005320#latestAnnouncement
002275,9900007027,glsj,桂林三金,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002275&orgId=9900007027#latestAnnouncement
002276,9900007107,wmgf,万马股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002276&orgId=9900007107#latestAnnouncement
002277,9900007247,yagf,友阿股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002277&orgId=9900007247#latestAnnouncement
002278,9900007787,skgf,神开股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002278&orgId=9900007787#latestAnnouncement
002279,9900000821,jqrj,久其软件,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002279&orgId=9900000821#latestAnnouncement
002280,9900007887,llhd,联络互动,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002280&orgId=9900007887#latestAnnouncement
002281,9900007888,gxkj,光迅科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002281&orgId=9900007888#latestAnnouncement
002282,9900007908,bsgf,博深股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002282&orgId=9900007908#latestAnnouncement
002283,9900007907,trgy,天润工业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002283&orgId=9900007907#latestAnnouncement
002284,9900007913,ytgf,亚太股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002284&orgId=9900007913#latestAnnouncement
002285,9900007914,slh,世联行,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002285&orgId=9900007914#latestAnnouncement
002286,9900007927,blb,保龄宝,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002286&orgId=9900007927#latestAnnouncement
002287,9900007928,qzzy,奇正藏药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002287&orgId=9900007928#latestAnnouncement
002288,9900007947,chkj,超华科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002288&orgId=9900007947#latestAnnouncement
002289,9900007948,stys,ST宇顺,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002289&orgId=9900007948#latestAnnouncement
002290,9900007968,hsxc,禾盛新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002290&orgId=9900007968#latestAnnouncement
002291,9900007969,ywkj,遥望科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002291&orgId=9900007969#latestAnnouncement
002292,9900007988,afyl,奥飞娱乐,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002292&orgId=9900007988#latestAnnouncement
002293,9900008009,llsh,罗莱生活,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002293&orgId=9900008009#latestAnnouncement
002294,9900008010,xlt,信立泰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002294&orgId=9900008010#latestAnnouncement
002295,9900008168,jygf,精艺股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002295&orgId=9900008168#latestAnnouncement
002296,9900008169,hhkj,辉煌科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002296&orgId=9900008169#latestAnnouncement
002297,9900008207,byxc,博云新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002297&orgId=9900008207#latestAnnouncement
002298,9900008208,zdxf,中电兴发,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002298&orgId=9900008208#latestAnnouncement
002299,9900008409,snfz,圣农发展,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002299&orgId=9900008409#latestAnnouncement
002300,9900008410,tydl,太阳电缆,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002300&orgId=9900008410#latestAnnouncement
002301,9900008467,qxjt,齐心集团,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002301&orgId=9900008467#latestAnnouncement
002302,9900008615,xbjs,西部建设,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002302&orgId=9900008615#latestAnnouncement
002303,9900008616,mys,美盈森,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002303&orgId=9900008616#latestAnnouncement
002304,9900008689,yhgf,洋河股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002304&orgId=9900008689#latestAnnouncement
002305,9900008690,ngzy,南国置业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002305&orgId=9900008690#latestAnnouncement
002306,9900008769,zkyw,中科云网,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002306&orgId=9900008769#latestAnnouncement
002307,9900008770,bxlq,北新路桥,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002307&orgId=9900008770#latestAnnouncement
002308,9900008970,wcgf,威创股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002308&orgId=9900008970#latestAnnouncement
002309,9900008969,stzl,ST中利,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002309&orgId=9900008969#latestAnnouncement
002310,9900009031,dfyl,东方园林,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002310&orgId=9900009031#latestAnnouncement
002311,9900009032,hdjt,海大集团,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002311&orgId=9900009032#latestAnnouncement
002312,9900009110,cflm,川发龙蟒,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002312&orgId=9900009110#latestAnnouncement
002313,9900009111,rhzn,日海智能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002313&orgId=9900009111#latestAnnouncement
002314,9900009112,nskg,南山控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002314&orgId=9900009112#latestAnnouncement
002315,9900009170,jdkj,焦点科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002315&orgId=9900009170#latestAnnouncement
002316,9900009171,ylfz,亚联发展,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002316&orgId=9900009171#latestAnnouncement
002317,9900009189,zsyy,众生药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002317&orgId=9900009189#latestAnnouncement
002318,9900009190,jltc,久立特材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002318&orgId=9900009190#latestAnnouncement
002319,9900009191,ltgf,乐通股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002319&orgId=9900009191#latestAnnouncement
002320,9900009333,hxgf,海峡股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002320&orgId=9900009333#latestAnnouncement
002321,9900009334,hyny,华英农业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002321&orgId=9900009334#latestAnnouncement
002322,9900009448,lgnk,理工能科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002322&orgId=9900009448#latestAnnouncement
002323,9900009449,ybgf,雅博股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002323&orgId=9900009449#latestAnnouncement
002324,9900009450,plt,普利特,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002324&orgId=9900009450#latestAnnouncement
002325,9900009509,htgf,洪涛股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002325&orgId=9900009509#latestAnnouncement
002326,9900009510,ytkj,永太科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002326&orgId=9900009510#latestAnnouncement
002327,9900009727,fan,富安娜,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002327&orgId=9900009727#latestAnnouncement
002328,9900009728,xpgf,新朋股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002328&orgId=9900009728#latestAnnouncement
002329,9900009827,hsjt,皇氏集团,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002329&orgId=9900009827#latestAnnouncement
002330,9900009828,dls,得利斯,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002330&orgId=9900009828#latestAnnouncement
002331,9900009829,wtkj,皖通科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002331&orgId=9900009829#latestAnnouncement
002332,9900009947,xjzy,仙琚制药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002332&orgId=9900009947#latestAnnouncement
002333,9900009948,lpsj,罗普斯金,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002333&orgId=9900009948#latestAnnouncement
002334,9900010031,ywt,英威腾,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002334&orgId=9900010031#latestAnnouncement
002335,9900010032,khsj,科华数据,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002335&orgId=9900010032#latestAnnouncement
002336,9900010033,rrl,人人乐,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002336&orgId=9900010033#latestAnnouncement
002337,9900010087,sxkj,赛象科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002337&orgId=9900010087#latestAnnouncement
002338,9900010088,apgd,奥普光电,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002338&orgId=9900010088#latestAnnouncement
002339,9900010251,jcdz,积成电子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002339&orgId=9900010251#latestAnnouncement
002340,9900010252,glm,格林美,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002340&orgId=9900010252#latestAnnouncement
002341,9900010253,xlxc,新纶新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002341&orgId=9900010253#latestAnnouncement
002342,9900010327,jlsj,巨力索具,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002342&orgId=9900010327#latestAnnouncement
002343,9900010328,cwcm,慈文传媒,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002343&orgId=9900010328#latestAnnouncement
002344,9900010329,hnpc,海宁皮城,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002344&orgId=9900010329#latestAnnouncement
002345,9900010347,chj,潮宏基,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002345&orgId=9900010347#latestAnnouncement
002346,9900010348,zzgf,柘中股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002346&orgId=9900010348#latestAnnouncement
002347,9900010349,tegf,泰尔股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002347&orgId=9900010349#latestAnnouncement
002348,9900010387,glgf,高乐股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002348&orgId=9900010387#latestAnnouncement
002349,9900010389,jhzy,精华制药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002349&orgId=9900010389#latestAnnouncement
002350,9900010388,bjkr,北京科锐,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002350&orgId=9900010388#latestAnnouncement
002351,9900010447,mbz,漫步者,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002351&orgId=9900010447#latestAnnouncement
002352,9900010448,sfkg,顺丰控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002352&orgId=9900010448#latestAnnouncement
002353,9900010449,jrgf,杰瑞股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002353&orgId=9900010449#latestAnnouncement
002354,9900010489,tysk,天娱数科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002354&orgId=9900010489#latestAnnouncement
002355,9900010490,xmzt,兴民智通,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002355&orgId=9900010490#latestAnnouncement
002356,9900010491,hmjt,赫美集团,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002356&orgId=9900010491#latestAnnouncement
002357,9900010527,flyy,富临运业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002357&orgId=9900010527#latestAnnouncement
002358,9900010528,sydq,森源电气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002358&orgId=9900010528#latestAnnouncement
002359,9900010529,bxt,北讯退,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002359&orgId=9900010529#latestAnnouncement
002360,9900010767,tdhg,同德化工,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002360&orgId=9900010767#latestAnnouncement
002361,9900010768,sjgf,神剑股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002361&orgId=9900010768#latestAnnouncement
002362,9900010769,hwkj,汉王科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002362&orgId=9900010769#latestAnnouncement
002363,9900010847,ljjx,隆基机械,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002363&orgId=9900010847#latestAnnouncement
002364,9900010848,zhdq,中恒电气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002364&orgId=9900010848#latestAnnouncement
002365,9900010849,yayy,永安药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002365&orgId=9900010849#latestAnnouncement
002366,9900010927,rfhd,融发核电,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002366&orgId=9900010927#latestAnnouncement
002367,9900010928,kldt,康力电梯,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002367&orgId=9900010928#latestAnnouncement
002368,9900010929,tjgf,太极股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002368&orgId=9900010929#latestAnnouncement
002369,9900011030,zykj,卓翼科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002369&orgId=9900011030#latestAnnouncement
002370,9900011032,ytyy,亚太药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002370&orgId=9900011032#latestAnnouncement
002371,9900006137,bfhc,北方华创,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002371&orgId=9900006137#latestAnnouncement
002372,9900011087,wxxc,伟星新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002372&orgId=9900011087#latestAnnouncement
002373,9900011088,qfkj,千方科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002373&orgId=9900011088#latestAnnouncement
002374,9900011089,zrgf,中锐股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002374&orgId=9900011089#latestAnnouncement
002375,9900011247,ysgf,亚厦股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002375&orgId=9900011247#latestAnnouncement
002376,9900011249,xby,新北洋,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002376&orgId=9900011249#latestAnnouncement
002377,9900011248,gcgx,国创高新,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=002377&orgId=9900011248#latestAnnouncement
